	date	content	sentiment_score
779	2022-04-30	labor costs jump 2 decades adding inflationary surge . move adds pressure federal reserve hike rates fast.	-0.18319646
780	2022-04-30	market wrap cryptos stocks dip ahead seasonally strong may . btc lagging equities gold far year although returns typically positive may.	-0.784987
781	2022-04-30	bitcoin pierde impulso su soporte se ubica en 37k . el rango de trading de btc podr persistir hasta la pr xima semana.	0.19155267
782	2022-05-01	defi lender rari capital fei loses hack . fei protocol late last year merged rari announced million bounty funds returned.	-0.052536607
783	2022-05-02	first mover americas bitcoin loses key support ugly weekend crypto markets . latest moves crypto markets context may 2 2022.	-0.4436669
784	2022-05-02	apecoin drops ether trades flat despite record gas burn . 71 000 ether burned sunday amid demand new nft project . little affect ether prices broader market traded flat.	-0.5130568
785	2022-05-02	first mover asia singapore distaste retail crypto spooks institutional money . three arrows capital decision last week move headquarters dubai reflects growing concerns city state increasing regulatory scrutiny crypto bitcoin returns started weekend.	-0.8801814
786	2022-05-02	bitcoin immune sell may adage history guide . historically may fourth best month bitcoin.	0.19376896
787	2022-05-02	crypto.com slashes card rewards cro drops 11 percent community reacts . addition staking rewards would longer offered cardholders completion current 180 day period.	-0.41236562
788	2022-05-03	algorand scores fifa partnership algo price surges . blockchain regional supporter north america europe year world cup official sponsor next year women world cup.	-0.061950356
789	2022-05-03	fed meeting decision looks baked outlook far certain . federal open market committee holding two day closed door meeting starting today.	0.31339696
790	2022-05-03	first mover americas bitcoin skew shows put bias intact focus rsi . latest moves crypto markets context may 3 2022.	-0.23725723
791	2022-05-03	andreessen horowitz commits indian startups report . move comes vcs target india growing startup ecosystem.	0.44183412
792	2022-05-03	first mover asia metaverse potemkin village . despite breathless headlines digital land rush metaverse platforms struggling attract brands users bitcoin ticks slightly.	-0.3777641
793	2022-05-03	smart money wallets unloading ape filling asteth nansen data suggests . otherdeed otherside nfts seen activity last 24 hours according chain analytics firm.	0.21248522
794	2022-05-03	market wrap cryptos stocks mixed bitcoin outperforms altcoins . choppy trading stocks cryptos reflects uncertainty among global investors.	-0.626829
795	2022-05-03	bitcoin lethargic may starts though month could prove pivotal . largest cryptocurrency 1.3 percent far may month returns historically averaged 27 percent . least one analyst suggests price could still drop low 000.	-0.005132556
796	2022-05-03	bitcoin downtrend intact support . decisive breakout breakdown could occur month.	-0.66805875
797	2022-05-04	first mover americas hawkish fed trade may yet . latest moves crypto markets context may 4 2022.	-0.33450466
798	2022-05-04	smart smart contract platforms . innovative qualities ethereum led explosion new digital assets smart contract platform sector . look sector significance digital asset sector coindesk indices setting standards define sector.	0.36056283
799	2022-05-04	ape surges sinks elon musk teases bored ape collage profile picture . collage made auction house sotheby auction last year 101 bored apes.	0.033926502
800	2022-05-04	bitcoin mayer multiple nears point undervaluation ahead fed . expectations hawkish fed cloud prospects bullish reversal.	-0.42829597
801	2022-05-04	first mover asia bitcoin minnows resilient long term whales capitulate pressure . long smaller scale investors remain committed crypto assets interesting trend observe bitcoin ether drop.	-0.084836304
802	2022-05-04	smart money staking eth rocket pool selling ens nansen data suggests . second consecutive day yuga labs otherdeeds nft collection seen volume last 24 hours according blockchain analytics platform.	0.37039024
803	2022-05-04	market wrap bitcoin traders take profits ahead fed meeting expect higher volatility . btc roughly flat past week although option traders hedged price declines.	-0.3706719
804	2022-05-04	bitcoin resistencia por debajo de soporte en . btc corre el riesgo de colapsar medida que el impulso de los precios se desacelera.	0.17461732
805	2022-05-04	terra provide ust liquidity polygon based synfutures . synfutures processed million trades past week.	0.018353265
806	2022-05-05	crypto industry cultivates trust . hard work analysis flashy marketing gimmicks drive much asset class growth.	0.22203697
807	2022-05-05	first mover americas bitcoin breakout elusive fed inspired dollar drop loses steam . latest moves crypto markets context may 5 2022.	-0.4383017
808	2022-05-05	crypto mining rig maker canaan added sec list scrutinized chinese companies . canaan may 25 dispute inclusion could eventually force delisting nasdaq.	-0.83544487
809	2022-05-05	dogecoin shiba inu underperform broader crypto market despite fundamental growth . adoption usage two tokens failed move prices much even crypto market added 5 percent.	-0.6926491
810	2022-05-05	otherside apes nfts dominate today trades nansen data suggests . yuga labs nft collections take first second third place trading activity past 24 hours . rocket pool reth lost ground since tuesday.	-0.08632044
811	2022-05-05	solana pay adds customized transaction requests merchants . pay previously allowed one way transfers solana supported assets users.	0.029214624
812	2022-05-05	first mover asia events china india also weighed crypto prices . investors may focusing u.s. interest rate hikes economic fallout russia ukraine invasion bitcoin subject headwinds cryptos soar post rate hike.	-0.72396255
813	2022-05-05	revolution promised tron justin sun looks like clone terra algorithmic stablecoin . tron ethereum competitor blockchain latest launch algorithmic stablecoin inspired success terra ust . lofty goals usdd much else.	0.37609828
814	2022-05-05	cardano avalanche lead fed driven crypto rally traders still wary long term recovery . crypto markets added nearly 5 percent overall capitalization past 24 hours broader markets jumped following fed interest rate hike.	0.024156123
815	2022-05-06	market wrap cryptos stocks fall luna foundation guard accumulates bitcoin . btc declined much 10 percent thursday largest price drop two months.	-0.9344004
816	2022-05-06	bitcoin cae por debajo de con soporte en . btc est en peligro de romper la tendencia alcista corto plazo.	0.13651532
817	2022-05-06	smart money wallets accumulate gal decrease ape holdings nansen data . pxn ghost division disrupts yuga labs nft dominance.	-0.9235432
818	2022-05-06	first mover asia thailand already proven taking crypto luxury items working . gucci begin accepting crypto payments five stores part wider commitment success initiatives uncertain bitcoin plummets thursday trading.	-0.013025731
819	2022-05-06	bitcoin liquidations lead futures losses drop .7k . crypto market saw highest amount liquidations far month.	-0.8723781
820	2022-05-06	defi tokens april biggest losers revenues fall memecoins outperform . april saw bearish sentiment despite historically favorable month cryptocurrencies.	-0.74342334
821	2022-05-06	bitcoin sell continues asian markets fall amid weak china cues . bitcoin continues losses major markets around asia end week.	-0.3949742
822	2022-05-06	bitcoin breaks bullish trend line us jobs data eyed . forecast u.s. wage growth figure may revive expectations 75 basis point fed rate hike bring volatility markets.	-0.03794852
823	2022-05-06	us jobs report shows gain 428 000 adding price pressures . friday labor department report showed employment growth stayed robust last month level continue worry federal reserve tight jobs market.	-0.5803185
824	2022-05-07	crypto prices went smart money nft trades nansen data . staked eth tokens still showing signs investor confidence.	0.53574824
825	2022-05-07	market wrap crypto sell stabilizes amid bearish sentiment . btc roughly flat past 24 hours 6 percent past week . traders remain cautious.	-0.5732545
826	2022-05-07	bitcoin breaking support . weekly close 247 could yield downside targets.	-0.74096525
827	2022-05-08	fed raised rates markets freaked . jerome powell press conference markets reacted aggressively swiftly retraced moves market sentiment shifted overnight.	0.34892383
828	2022-05-09	ust stablecoin briefly loses peg luna drops 10 percent . saturday event led questions whether terra bitcoin reserves soon face first test	-0.39295873
